prices,available,address
€900 monthly,"Available 8th September - Recently renovated stylish five-bedroom house. Centrally located in the city centre. The house comprises five double bedrooms, a modern kitchen, living room and private patio area. There are a wide variety of amenities c...","Earl Street South Dublin 8, The Coombe, Dublin 8"
€800 monthly,"Available 10th September - Spacious en suite bedroom 3 bedroom, 3 bathroom house in a family home. Address: ravenswood crescent, clonsilla, dublin15. Available from 10th of september or a bit later for the right person. Will suit a friendly, tidy ...","Big En-suite Master Bedroom, Ravenswood Crescent, Clonsilla, Dublin 15, Clonsilla, Dublin 15"
€275 weekly,"Available 8th September - Two double rooms will be available in a large four bedroom home. Sharing with an owner occupier couple who travel often. Situated 15 min walk to clongriffin dart station (1. 5 km), 8 min walk to dublin bus stop (#15, 24h...","Parkside Crescent, Dublin 13, Clongriffin, Dublin 13"
€850 monthly,"Available 10th September - The house: 
-	clean, bright and spacious double room with shared bathroom available in a 3-bedroom house. -	the house is owner occupied. The owner is a young irish professional in his 30s. This is not a party house so pl...","Royal Oak, Dublin 9, Dublin 9"
€750 monthly,"Available 10th September - New built house is available to share for 3-6 months. There are   1 room availabe  1 double 

close by groceries stores - aldi, lidl, tesco, and coffee shops. 8min walk to bus stops that connect - city center, maynooth, ...","Hallwell, Lucan, Co. Dublin"
€950 monthly,Available 1st September - Looking for a respectful quiet female. - not a couple-  i live alone - mature  male have. A lovely springer spaniel dog very placid and friendly. House has 3 bedrooms but only renting 1. All mod cons and very warm in win...,"Dolphin Road,dublin 12, Rialto, Dublin 8"
€900 monthly,"Available 1st September - Double room available in lovely 3 bedroom house. Living with 2 working females in 20s/30s. House is on quiet residential road, with free street parking available. - large living area and kitchen. All mod cons. - wireless...","89 Bannow Road, Dublin 7, Cabra, Dublin 7"
€900 monthly,"Available Now - Renting a double  bedroom. Perfectly ,maintained duplex apartment. Minimum one month rental, available until june 2025. 900 monthly + 150 eur for bills  (electricity, gas, internet; bins ) 
deposit one month (900 euro) o...","Dublin 13, Clongriffin, Dublin 13"
€900 monthly,"Available 1st October - Bright 1 double room with kind size bed, available to rent from 1/10/2024 , new mattress new renovation, full set kitchen with all the accessories  ( coffee machine , dryer , dish washer. Wash machine cooking accessories...","Swan Hall, Belgard Square, Belgard Square West, Du, Dublin 24"
€690 monthly,"Available 25th August - Available for 10 months only, from the 25th of august to the 25th of june 2025. Spacious double ensuite bedroom in 4 bedroom house

no smoking & no pets, no friends staying overnight.","Charnwood Park,clonsilla,dublin 15, Clonsilla, Dublin 15"
€550 monthly,"Available Now - Rent double bed €750 plus bills and single bed €550 plus bills
double room and single bedroom
3 bedrooms house with 3 toilets 
property overview
-	bedrooms available: 2
-	available from: 20th august 
-	availabl...","Mount Garrett Park, Mount Garrett,dublin 15, Tyrrelstown, Dublin 15"
€845 monthly,"Available 1st September - **double room in spacious apartment - available september 1st **

double room available in our modern apartment at clancy quay. Free on-site amenities include a gym, office space, cinema room,lounge, kitchen/dining, game...","Clancy Quay, South Circular Road, Dublin 8, Kilmainham, Dublin 8"
€722 monthly,"Available 16th September - Room for rent in drumcondra!

i have a double room available from september 16th in a 2-bedroom spacious apartment in drumcondra, dublin 9. The apartment is in a quiet, private, gated complex with great views of the city...","Gracepark Manor,swords Road,dublin 9, Whitehall, Dublin 9"
"€1,300 monthly","Available 25th August - The brand-new, a2-rated 4-bedroom home in kilcarbery, dublin 22, is finished to an exceptional standard. The property offers a serene environment with ample parking. You will be sharing this 4-bedroom house with an india...","Hawthorn Avenue,Kilcarbery,Dublin 22, Dublin 1"
"€1,170 monthly","Available 1st September - All  bills included
total cost per month -  1,170

* long term tenants only please. Amazing location situated on the banks of the royal canal greenway, between phibsboro and glasnevin, excellent for cycling and walking. ...","4 Coke Oven Cottages, Glasnevin, Dublin 11"
"€1,100 monthly","Available 1st September - Spacious and bright double ensuite bedroom available in large 2 bed apartment. The bedroom has a double wardrobe, providing ample hanging and drawer storage space, king size bed and a desk. The room and apartment are com...","The Oak, Parkview, Dublin 18, Stepaside, Dublin 18"
"€1,000 monthly","Available 1st September - 1 room available in a 3 bdrm penthouse apartment in honeypark, dun laoghaire. Room has its own bathroom, and is approx 3. 5mx4. 5m. Sharing with two young professionals (females in mid-late twenties) and a cat. Apartment...","Apartment 103 , Leona, Honey Park, Dun Laoghaire, Sallynoggin, Co. Dublin"
€875 monthly,"Available 1st September - We are two male working professionals in our mid/late 20's. We are looking for a new housemate to move in on 1st september. The apartment has 3 bedrooms, 2 bathrooms and a small patio. It is very modern, warm bright and ...","Wyckham Point, Wyckham Way, Dundrum, Dublin 16, Dundrum, Dublin 16"
€950 monthly,"Available 1st September - Amazing large double ensuite room in this fabulous house on its own site baldonnell road surrounded by beautiful gardens, green fields and scenery. Close to citywest, saggart, rathcoole, lucan, clondalkin and transport l...","Baldonnell, Citywest, Co. Dublin"
"€1,200 monthly",Available Now - Newly refurbished bright en-suited double room available immediately. Easy access to stillorgan village and blackrock village. 15 minutes walk to blackrock dart station. About 10 minutes walk to all bus stops. Near shopp...,"Apartment 5 , House 5, Linden Court, Grove Avenue, Stillorgan, Co. Dublin"
"€1,100 monthly","Available Now - If you have any interest  in this room, message me on whatsapp only, message from daft i won't be able to answer........ 2-bedroom apartment, occupied by a professional couple in their late 20s and mid-30s. We're seeking...","Parkside Boulevard, Two Three North Vesta, Balgriffin, Dublin 13"
"€1,000 monthly","Available 1st September - Single applicant - €1,000 
couple - €1,340

one double room (en suite) available in shared (non owner occupied) beautiful three bed house in portmarnock. Located 4-min walk from portmarnock dart station and cen...","Saint Marnocks Bay, Portmarnock, Co. Dublin"
"€1,350 monthly","Available 1st October - Hi all,

a double bedroom available with your own super spacious bathroom along with a private balcony in a 2 bedroom 2 bath apartment. The property is located in the heart of grand canal dock. You will be sharing the pr...","Pearse Street, Dublin 2"
"€1,250 monthly","Available 13th September - This apartment is located in leopardstown, dublin 18. It is ideally located with dublin city centre being easily reached by bike, bus, luas (the gallops station is right on our doorstep) or car. Dublin bus routes include...","Barn Hill,clay Farm Drive,dublin 18, Leopardstown, Dublin 18"
"€1,250 monthly","Available 1st September - Fantastic location just off sandymount strand. Minutes walk to sydney parade dart, all major bus routes and close to toll bridge. Close to st. Vincents hospital, merrion shopping centre, sandymount village, ringsend , rd...","Merrion Strand, Dublin 4, Dublin 4"
€665 monthly,Available 1st September - Spacious double room with en-suite available (bedroom and en-suite photos to follow). We are looking for a housemate to share a three bedroomed house. The house is located in a quiet cul de sac which is close to both the...,"Dundrum, Dublin 14, Windy Arbour, Dublin 14"
€800 monthly,"Available 1st September - House share in skerries, this is a fully furnished house with a shared living room, kitchen and a seperate dining room and 2x bathrooms with 4 x double bedrooms and 1x twin bedroom, the rooms are ideally suited for peopl...","6 Balbriggan Street, Skerries, Co. Dublin, Skerries, Co. Dublin"
€970 monthly,"Available 25th September - Double en-suite room. Sharing apartment with one other person (f) in 30s. Move in date september 25th. Located in ashtown. - 2min walk to bus 120
- 4min walk to pelletstown train stop
- 10 min walk to bus 122
- 15/20 min...","Pelletstown Avenue, Royal Canal Park, Dublin 15, Royal Canal Park, Dublin 15"
€850 monthly,"Available 3rd September - Double bed to rent in new 2 bedroom apartment. You will have use of your own toilet and shower room. On the 44bus route 
sharing with 1 easy going guy my","Dn Ir Grove, Dublin 18, Carrickmines, Dublin 18"
"€1,100 monthly","Available 4th September - **room for rent: double en-suite in penthouse apartment**



available from the 4th of september, we have a double room with an en-suite available (not couples) for rent in a three-bedroom penthouse apartment. Located on...","Camac Crescent, Turvey Avenue, Dublin 8, Kilmainham, Dublin 8"
€590 monthly,"Available 31st August - One room available in new house in the shackleton park development. Would suit mon-fri 

tv point/socket & box in the bedroom. South facing back garden

room is for one only. Shared bathroom. Rent includes bins and inter...","Shackleton Way, Shackleton Park, Lucan, Co. Dublin"
€750 monthly,Available Now - There are 2 double bedrooms available in this 5 bedroom house. One person per bedroom. The house is fully fitted and the rooms are ready to occupy now. Near the shops in tyrrellstown and several regular bus services.,"6 Bealing Walk, Bealing Village, Dublin 15, Tyrrelstown, Dublin 15"
€850 monthly,"Available Now - *5 day rental, sunday evening to friday evening*

large double room in spacious 2 bedroom apartment available immediately. If interested, please provide a brief description about yourself and some relevant details via em...","Roebuck Park House, Goatstown, Goatstown, Dublin 14"
€680 monthly,"Available Now - Sharing with two others, the house is situated in quiet cul de sac two minutes from raheny village. The room is a large size double bedroom in a three bedroom house; there is plenty of storage. The house has high-speed f...","Avondale Park, Raheny, Dublin 5"
€800 monthly,"Available 6th September - Double room available for rent in 4 bed house, shared bathroom. Close to lidl, citywest shopping centre. The bus stop is just around the corner and 10/15 min walk to the luas station. Currently, friendly and easygoing co...","Russell Crescent, Jobstown, Dublin 24"
"€1,100 monthly","Available 7th October - **** available from early october ****

double room ensuite - suitable for one tenant - to rent 

modern house located in a quiet residential estate in churchtown/dundrum. House share with owner (two people). There are t...","Meadow Villas, Churchtown, Dublin 14"
€800 monthly,"Available 14th September - *5 mins drive to the airport *

1  room available to rent 


a quiet, clean person required to rent a room in a magnificent 4 bedroom home fully furnished in a quiet cul-de-sac in the leafy suburb of swords. This is a pr...","Knocksedan Demesne, Swords, Co. Dublin"
"€1,395 monthly","Available 10th September - A master bedroom in a spacious fully furnished two floor apartment in the newly developed st clare's park, harolds cross will be available for long term rent from september. Date: available to move in from september 10th...","Saint Clare's Park,harold's Cross Road,dublin 6w, Harold\'s Cross, Dublin 6w"
"€1,500 monthly",Available Now - This is an exceptionally attractive and spacious luxurious 3 bed apartment (1 ensuite) which is occupied situated in the secluded gated development of ballsbridgewood in the heart of dublin 4. Located minutes from the ci...,"Ballsbridge Wood Crampton Ave, Shelbourne Road, Ballsbridge, Dublin 4"
"€1,200 monthly","Available 30th August - Modern and stylish room in artane for work-class tenant

this new room in excellent condition and you will be sharing the house with another 3 people with their own room. Prime location:

conveniently located just a 10-m...","83 Rosemount Avenue, Dublin 5, Artane, Dublin 5"
€250 weekly,"Available 1st September - Beautiful quiet house having use of upstairs 2 bedrooms and bathroom also small kitchen. 2min walk to buses, goes into city centre. Also 15 min walk to blanchardstown shopping centre
close to itb and connolly hospital. O...","81 Dromheath Drive, Mulhuddart, Dublin 15, Mulhuddart, Dublin 15"
€715 monthly,"Available 5th September - Double room to rent in comfortable warm apartment. Gated property with secure access. 5 minutes from tesco, dunnes, aldi & lidl. Luas stop is on doorstep (red line). 5 mins from tallaght hospital. St james's 25 mins by l...","Alderpark Court, Dublin 24, Tallaght, Dublin 24"
€210 weekly,"Available Now - Exciting news! we have many rooms available in a large house located on the welcoming cruise park drive, dublin 15!

ensuite rooms #1: offers comfortable accommodation with a rent of 300 per week and a deposit of 1,200. ...","Cruise Park Drive, Dublin 15"
"€1,100 monthly","Available Now - Last remaining room - stunning, very high standard fully refurbished a rated property with wraparound external insulation and pv roof panels. This dublin 12 property is presented new to the market after being fully refur...","114 Carrow Road, Dublin 12, Drimnagh, Dublin 12"
€900 monthly,"Available 25th August - Double ensuite bedroom with a balcony available to rent in lucan, co. Dublin. The room is in a three bedroom apartment located on the second floor of a three floor apartment block. Currently there is only one other perso...","Fforester Square, Lucan, Co. Dublin"
"€1,070 monthly","Available 1st October - En-suite bedroom available
excellent location! 

no pets
no smokers

you'll be sharing the apartment with a remote-working male in his late 20s. Looking for a quiet, tidy person to share this modern 2-bed apartment. Plea...","En-suite Bedroom, Rialto, Dublin 8"
€900 monthly,Available 7th September - Looking for female to share with female owner and friendly lab x dog. The room available is a large en suite double room with lots of storage space. Cooking facilities in the room will include a combination microwave ove...,"5 Warren Green, Sutton, Co. Dublin, Baldoyle, Dublin 13"
€965 monthly,Available 31st August - A south facing double room is available in a three bedroom house at a superb location. The house has two bathrooms and a guest wc. 500mb super fast broadband coverage. Public transportation. Bus stop is 100 meters away. ...,"10b Ballinteer Court, Dublin 16, Dundrum, Dublin 16"
€700 monthly,"Available 31st August - Student accomadation available within this two bedroom house. The accommodation briefly comprises an entrance hall, living room, kitchen, dining, bathroom and  rear courtyard. There is a spiral staircase from the living ...","48 Donore Avenue, Dublin 8, The Coombe, Dublin 8"
"€1,200 monthly","Available 1st September - Single en-suite room available 

i'm looking for a housemate for a vacant room (non-smokers only). Ideally, someone who is very quiet and clean. Spacious room with a double bed, private bathroom, and large wardrobe. You ...","The Collins, Marrsfield Avenue, Clongriffin, Dublin 13, Donaghmede, Dublin 13"
€950 monthly,"Available 1st September - Large room with en-suite (toilet and sink) in a dormer bungalow on quiet residential street. Sharing with professional owner occupier & a small friendly dog. Location convenient:
5 minutes from m50
5 minute walk to tymon...","Limekiln Dr, Terenure, Dublin 12"
€875 monthly,Available 6th September - Spacious double room with king sized bed and new mattress. En-suite bathroom. Spacious living and kitchen area. Non-smoker please. Thank you,"Ballycullen Road, Ballycullen, Dublin 16"
"€1,200 monthly","Available 1st October - * 6 months only *

i am looking for a clean non smoker to replace me while im away for a few months and as such the rental is limited until 1st april 25 (6 months) as i will be back at that stage. I'm going to fully cl...","Smithfield Market,smithfield,dublin 7, Smithfield, Dublin 7"
"€1,055 monthly","Available Now - A double bedroom is available for sharing in a 2-bedroom apartment. The space includes a private bathroom, a fully equipped kitchen, and a balcony. Seeking a clean and friendly individual to share the apartment with a ma...","Block U,charlestown Place,saint Margaret's Road,dublin 11, Finglas, Dublin 11"
€800 monthly,"Available 1st September - ** students welcome** - (sunday evening to friday morning option will be considered)
good sized double room for single use in recently renovated/decorated 3 bedroomed end house in quiet estate. The room is a nice quiet r...","Glenfield, Clondalkin, Ronanstown, Co. Dublin"
"€1,500 monthly","Available 1st September - Rent is 1,600 per month. King-size ensuite available in a house located in cherrywood, dublin 18. The house is just a 4-minute walk to the green line tram. Features include a garden, an ensuite bathroom, and a spacious f...","Cherrywood, Cherrywood, Co. Dublin"
"€1,150 monthly","Available 1st September - --available from sept 1st for 4 months--
newly painted ensuite double room with dedicated shower/bathroom with ample closets to be let in a well-connected, green, and quiet neighbourhood. The apartment is a two-bed/ two ...","Castle Court, Kilgobbin Woods, Sandyford, Dublin 18"
€600 monthly,"Available 22nd August - Shared room available for a person (male, preferably indians) starting from august 27. It's an apartment with 2 bedrooms, 1 bathroom, kitchen and living room. Location","48 Ranelagh Road, Dublin 6, Ranelagh, Dublin 6"
"€1,100 monthly","Available Now - Charming victorian 5 bed mid terrace. Fully refurbished, large, modern, 4 storey, 5 bedroom house. 10 mins from city centre in a quiet residential location. Double bedroom with adjacent bathroom sharing with 2 others ÃÂ...","16 Kenilworth Road, Rathgar, Dublin 6"
"€1,100 monthly","Available Now - Room in drumcondra near croke park
room is available from 1st september. Rent is 1100 + utilities (will be split with other tenants - bins + internet + energy). Bathroom is shared with one girl
total of 3 people in the...","74 Russell Avenue, Dublin 3, Drumcondra, Dublin 3"
€249 weekly,"Available Now - - recently renovated modern house in dublin 1
- city centre location - very modern and comfortable
- gas central heating and low voltage lighting and alarms
- porcelain floors and interior designer finish
- new bathroom ...","Richmond Crescent,dublin 1, Ballybough, Dublin 3"
€860 monthly,"Available Now - An ensuite double room is available in fernleigh crescent , located in castleknock, carpenterstown, dublin 15. Conveniently situated, there are 37 bus stops within a 4-minute walk, with coolmine train station just a 15-m...","Fernleigh Crescent, Dublin 15, Carpenterstown, Dublin 15"
€550 monthly,"Available Now - Double room available. 5 day week- sunday to friday eur 550. 00
7 day week - eur 675. 00 
you will have your own shower/bathroom and access to the whole house. This is a family home with a friendly atmosphere. The house ...","72 Woodview Heights, Lucan, Co. Dublin"
€900 monthly,"Available 1st September - One double bedroom available to rent in a recently renovated apartment in smithfield. This is a two-bedroom apartment, one double bedroom is occupied and second double bedroom is available to rent( 1 person). Bright spac...","Kings Street North, Smithfield, Dublin 7"
€175 weekly,"Available Now - Dublin host families are proud to offer a double bedroom in this fine semi detached property located only 6 kilometres north from dublin city centre. Ideally located close to dcu, omni shopping centre and dublin airport ...","Magenta Crescent, Santry, Dublin 9"
"€1,600 monthly","Available 11th September - Stunning top floor, open planned  penthouse apartment with view to the wicklow mountains view from a full wrap around balcony. Double room with own ensuite including bath. Close to shops, supermarkets, bus and lovely wal...","Apartment 81, Neptune, Honey Park, Dun Laoghaire, Glenageary, Co. Dublin"
"€1,150 monthly","Available 5th September - 1 bedroom to rent in a 2 bedroom apartment for someone in their twenties - from september. Hi, 
i'm renting a room in my 2-bedroom apartment - i'll be your roommate. This is a large apartment with 4 rooms: the 2 bedroom...","Francis Street,dublin 8, Christchurch, Dublin 8"
€650 monthly,"Available 31st August - Beautiful modern clean home, looking for someone who is quite, respectful of other house mates, clean and tidy, non smoker. Each room has brand new double beds freshly painted , 32""smart tvs 
more photos request. Ikea &...","Jamestown Road, Dublin 11, Finglas, Dublin 11"
€950 monthly,"Available 1st September - Double room with large balcony available in a spacious duplex house, located in a safe and well maintained complex in the sought after chapelizod village. Seeking one person to share the house with two others (male and f...","Knockmaree, St Laurences Road, Chapelizod, Chapelizod, Dublin 20"
€550 monthly,"Available 24th September - Double room sharing with 2 female working professionals. Available 24th september (sooner if needed). If interested, please message a bit about yourself and we will get back to you to arrange a viewing :)","15 Parnell Court, Dublin 6W, Dublin 6w"
€250 weekly,"Available Now - Bus - 2 minutes walk
luas - 5 minutes walk
city centre - 15/20 minutes walk. Shops/cafes - 2 mins walk

double room to let. Built in wardrobes lots of  space. King size bed. Same floor as the bathroom. Kitchen and sittin...","Caledon Road,dublin 3, North Wall, Dublin 1"
€800 monthly,"Available 21st August - Large en suite room to rent in belmayne. Bills included in the price. Myself, my wife (the property owners), and one other tenant live here. And two cats, so if you are allergic or can't live with cats, dont apply. Close...","Churchwell Square,belmayne,dublin 13, Clongriffin, Dublin 13"
"€1,000 monthly","Available 24th August - Double room ensuite in lucan for non-smoking person, accommodation only. Close to bus stop and within walking distance of lucan village. Heating and electricity included. Email enquiries only please.","Lucan, Co. Dublin, Lucan, Co. Dublin"
€800 monthly,"Available 25th August - All bills included. Perfect for corporates working nearby or students studying in dublin. /maynooth 
based in carpenterstown. 10 mins walk to train station, easy access to maynooth, leixlip, damastown, ibm, intel, blanch...","Luttrellstown Avenue,dublin 15, Carpenterstown, Dublin 15"
€950 monthly,"Available Now - Available now

seeking female housemate for 1 double room to share 3 bedroom house with existing tenant (female 38). This includes use of your own bathroom. Lgbtqia+ all welcome. Parking is also available. Bedroom availa...","Ridgewood Square, Ridgewood, Swords, Co. Dublin"
€240 monthly,"Available 31st August - Female sharer only

this homeshare opportunity is available to a female sharer to share the home with an older lady who would love the peace of mind that comes with not living alone. She is offering a double bedroom (1 s...","Templeville Road, Templeogue, Dublin 6w"
€662 monthly,"Available 31st August - Double room available in house share with three girls in their 20's. Room with mattress and wardrobe with ample storage space. The house is bright and airy with a shared kitchen, living room and bathroom. The kitchen is ...","44 Knocknarea Avenue, Dublin 12, Drimnagh, Dublin 12"
€750 monthly,"Available Now - Hi there, 

we're currently looking for a female housemate to live with us (two women) in our beautiful apartment in east wall. The shared kitchen is fully equipped with all the modern appliances you would expect includi...","Island Key, East Road, Dublin 3, East Wall, Dublin 3"
"€1,600 monthly","Available 1st October - ### modern 1-bedroom with en-suite in grand canal dock, dublin - **bills included**

**property overview:**
this spacious en-suite bedroom, part of a stylish 9-unit property, is available for immediate letting. Located o...","Grattan Place,dublin 2, Grand Canal Dock, Dublin 2"
€900 monthly,Available Now - 2 rooms available in an apartment in the ifsc. Sharing the apartment with another girl. Bills are additional. Please contact me via what's app to arrange a viewing.,"Slaney Court, IFSC, Dublin 1"
€950 monthly,Available Now - Double en suite room available to share in 3 bed house with 2 others. Quiet residential area.,"54 The Oaks, Ridgewood, Swords, Co. Dublin, Swords, Co. Dublin"
€800 monthly,"Available 9th September - This is a large spacious house located one minute from marlay park, shared with 4 professionals, three women and one man, all in their 30's. Large double room available in freshly refurbished house. New floors, walls pai...","Hermitage View, Rathfarnham, Dublin 16, Dublin 16"
€800 monthly,Available Now - This is a spacious house located one minute from junction 12 off the m50. The house has been extensively refurbished & is kept in pristine condition. Large double room available to rent. New bed and mattress. High speed ...,"Orlagh Grove, Knocklyon, Dublin 16"
€200 weekly,"Available Now - Room to rent in a quiet road in foxrock. Option of a single room for 200/week or double room for 225/week. All utilities included. Within walking distance to deansgrange and n11
please phone 086 081 0212 and not the numb...","Foxrock Crescent, Foxrock, Dublin 18"
"€1,300 monthly","Available 30th September - Hello! 

we have a a great furnished bedroom available in a spacious 2 bedroom 1 bathroom apartment. The apartment is a modern style and the kitchen and bathroom are quite new. It is less than  a 10 minute walk from goog...","Grand Canal Square,dublin 2, Grand Canal Dock, Dublin 2"
"€1,100 monthly","Available 1st January - Amazing opportunity to rent a room in this beautiful house in the most quietest of areas. Located in glasnevin within close proximity to dublin city,  bon secours hospital,  dcu college , dublin airport and the beautiful...","37 Violet Hill Road, Dublin 11, Glasnevin, Dublin 11"
€950 monthly,"Available 2nd September - Large double room with balcony available for rent from september in a tidy 3 storey house

sharing with 2 girls and 2 guys in their mid 20's all working full time

rent 950 including all bills (electricity, gas, bins, ...","Rathborne Drive, Ashtown, Dublin 15, Royal Canal Park, Dublin 15"
€756 monthly,"Available 22nd September - Two double rooms available to rent in 3 bed flat situated in beaumont. Bills not included in rent price. Deposit: €1125

15 minute bus from airport, 20 minute bus from city centre. 16 bus line is 10 metres away from...","Shantalla Road, Dublin 9, Beaumont, Dublin 9"
€850 monthly,Available 1st September - Our room is 4 km away from the dublin center and is located next to a bus stop route 120. The broombridge station where luas and trains are running regularly is 5 minute walk away hence it is very easy to commute. The ro...,"Carnlough Road, Dublin 7, Glasnevin, Dublin 11"
"€1,500 monthly","Available 1st September - Hello,

are you searching for a calm place to call home in the heart of dublin's coolest area? Look no further! i have a highly impressive double bedroom available in a beautifully furnished two-bedroom apartment in hano...","Hanover Dock, Dublin 2, Hanover Quay, Dublin 2"
"€1,200 monthly","Available 1st September - Double room available in 2 bed apartment on charlemont street, dublin 2 
new bed frame, mattress, and the room was freshly painted in feb
you will have sole use of the main bathroom, new toilet, shower/bath and sink inst...","Apartment 160, Block 6, Harcourt Green, Charlemont, Dublin City Centre, Co. Dublin"
"€1,000 monthly","Available Now - Super big double bedroom with own separate bathroom available for rent in a warm(energy rating - b) apartment in saggart, city west, dublin 24. Feature:
- quiet and safe: the apartment has two access control doors. The r...","Apartment 17 , The Slade, Tassagard Greens, Garter, Citywest, Co. Dublin"
€800 monthly,"Available Now - Beautiful spacious bright 1 double room of the 2 bedroom warm comfortable apartment. Secured gate and lift facilitate modern planed kitchen equipped with electric cooker, fridge and washing machine, very large living roo...","Apartment 151 , Aras Na Cluaine, Yellow Meadows, Clondalkin, Dublin 22"
€350 weekly,"Available 1st September - An ensuite room available for short term rent in a 2-bedroom apartment 

availability: 1st - 15th september (flexible)

only looking for single person

details about the location:
located in a quiet & upscale neighborhoo...","Marietta Woods, Castlepark Road, Dalkey, Co. Dublin, Dalkey, Co. Dublin"
€700 monthly,"Available 24th August - This location is only minutes away from all local amenities and services including nearby bustop 39a, 39,  139, 39x , l52, clonsilla station, shops lidl, eurospar. The blanchardstown shopping centre and the m50/n3 motorw...","Mount Symon Lawn, Clonsilla, Dublin 15"
€700 monthly,"Available 1st September - Short term student accommodation 
from 1st september for 4 months only

all utilities included

rooms available in large two storey over basement period house on killiney hill road, in the heart of killiney village with ...","Mount Auburn House, Killiney Hill Road, Killiney, Dalkey, Co. Dublin"
"€1,500 monthly",Available 7th September - Urgently looking for someone. Centrally located and next door to google and grand canal dock dart station. Also close to meta. 20min walk into the city centre and st stephens green. 24hr buses available. Double room has ...,"The Gasworks, Grand Canal Dock, Dublin 4"
€750 monthly,"Available Now - Three rooms available from 6 months to one year pending personal circumstances. Recently renovated kitchen and heating system, new bathroom/shower. Excellent location!  immaculate and clean house. Double ensuite + double...","Monastery Gate Lawns,dublin 22, Fox & Geese, Dublin 22"
€800 monthly,"Available Now - Double room available for solo occupancy 
sharing in a quiet, clean red brick house on a lovely quiet road located beside fairview park, clontarf/connolly dart
bus to/from the city centre at the end of street or 25mins w...","62 Cadogan Road, Fairview, Dublin 3"
€632 monthly,"Available 1st September - Double room available from september for 6 months but with the possibility of it being extended

this is a clean, well maintained apartment. Located in a secure building. Apartment located 5 min walk from chapelizod vill...","Knockmaree Apartments, Chapelizod, Dublin 20"
€800 monthly,"Available Now - Room to rent in house in the residential area of ballycullen, modern house seperate washing machine and tumble dryer, electric shower, a comfortable house with good heating. Large double bedroom with double wardrobe and ...","Parklands View,dublin 24, Firhouse, Dublin 24"
€560 monthly,"Available 10th September - Large room for rent for a female for 3 months. Very good location, close to the dart station, bus stop and shops. 560 plus bills","Clonsilla,dublin 15, Clonsilla, Dublin 15"
€850 monthly,"Available 28th September - Spacious double room available in newly built two bedroom two bathroom apartment, with sole use of main bathroom. Rent of 850 includes bins, wifi and tv. Gas and electricity to be split. Available for initial six months,...","Diswellstown Avenue, Castleknock, Dublin 15"
€800 monthly,"Available 17th September - Quiet house, no pets or smoking/vaping. Near to public transport h1, 15 and dart services. Free street parking. Shopping centre and cafes, restaurants within walking distance. Bills are extra €50 a month depending o...","2 Killary Grove Donaghmede D13rv05, Donaghmede, Dublin 13"
"€1,334 monthly","Available 31st August - Double bedroom available in ballsbridge apartment, sharing with one other. The room includes own bathroom and shower (not en-suite). Apartment contains a large kitchen and a separate large sitting room. Facilities includ...","Oak House,oakbury Court,serpentine Avenue,dublin 4, Sandymount, Dublin 4"
€950 monthly,Available 1st September - Large south facing bright double ensuite bedroom available septyember 1st in newly tastefully renovated property including new carpets bed mattress and furniture to suit clean quiet and responsible male. Property is 5 mi...,"Rathmore Village, Tyrrelstown, Dublin 15"
"€1,050 monthly","Available 31st August - Pictures to follow:
a live-in carer required for a (currently independent) elderly lady in dun laoghaire area. Comfortable private bedroom with tv and high speed wifi. Seeking a kind, friendly and caring person with rele...","Silchester Park, Glenageary, Co. Dublin"
€800 monthly,"Available 26th August - Newly refurbished house to an excellent standard, including kitchen, sitting room, dining room and garden with all modern conveniences. On street parking in quiet cul-de-sac. Bedroom with ensuite private bathroom €9...","Hartstown, Dublin 15, Hartstown, Dublin 15"
€210 weekly,"Available Now - The whole house will be only shared between you and one other tenant!

large, comfortable double bedroom available immediately in a spacious, quiet house located in a friendly and safe neighbourhood. House is well locate...","Cardiffsbridge Avenue, Dublin 11"
€875 monthly,"Available Now - Spacious bedroom with ample storage available in a friendly, shared home with three others. The house has a big garden, parking for two cars, and modern amenities. Shared kitchen and living space downstairs. Conveniently...","Oatfield, Clondalkin, Dublin 22"
€800 monthly,Available 1st September - Double bedroom available to rent + all bills included. From the first of september for long a term stay. The apartment is situated in saggart not far from saggart village. Luas station and many bus routes nearby for anyo...,"Millrace Garden, Saggart, Co. Dublin, Saggart, Co. Dublin"
€700 monthly,"Available 1st October - Are you looking for a comfortable place to call home in dublin/dundrum? We have a fantastic room available in a spacious 2-bedroom ensuite apartment, located in a great  neighbourhood with excellent amenities and transpo...","Dundrum, Dublin 14, Kilmacud, Co. Dublin"
€700 monthly,"Available Now - Both single and double bedroom are south facing on to quiet garden to rent for at least 6 months

single room available immediately
double room available from sat 14th september

your own large bathroom (sharing with 1 o...","Pelletstown Avenue, Ashtown, Dublin 15"
"€1,050 monthly","Available Now - **please email with details of the proposed tenant to arrange a viewing**

- double room in 1st floor apartment 
- apartment in excellent condition
- shared with one other occupant (landlord)
- rent includes all bil...","Double Room To Let, Stepaside, Dublin 18"
€875 monthly,"Available 1st September - Double room with own bathroom available to rent. Living in a lovely residential area with amenities nearby. Close to 15/15b and parking space available too. 5-10 minute drive to m50, 10 minute drive to rathfarnham and 20...","Stocking Avenue, Rathfarnham, Dublin 16, Knocklyon, Dublin 16"
