prices,available,address
"€1,100 monthly","Available 15th September - Small, neat , private studio room equipped with en-suite, microwave and fridge.","Templeogue, Dublin 6w, Terenure, Dublin 6w"
€225 weekly,Available Now - Fantastic location! bright single bedroom with onsuite bathroom periodically available for 1 to 2 weeks in a quiet apartment with a sitting room and separate kitchen. This will suit a person who enjoys a respectful relax...,"Clarinda Park West, Dun Laoghaire, Co. Dublin, Dun Laoghaire, Co. Dublin"
€650 monthly,"Available 19th September - Female only!. Single bedded room is a cosy family house. The house is occupied by 2 tenants, as well as a very friendly boarder collie dog named tess and i. So the need to like dogs is essential. We are located at the ve...","18 Castle Lawns, Malahide, Co. Dublin"
€800 monthly,"Available Now - Single room available from july 31st, sharing with 4 in a relaxed family home. Rent includes bills","Ridgewood, Swords, Co. Dublin, Swords, Co. Dublin"
€950 monthly,"Available Now - Sunny bedroom with extensive built-in wardrobes as part of a house in quiet cul-de-sac in settled neighbourhood. Bath room, shower room, w/c room and downstairs w/c on shared basis, also, shared kitchen + use of back gar...","Glenmaroon Park, Palmerstown, Dublin 20"
€200 weekly,"Available 1st September - Stillorgan- sunday to friday - ideal for commuters !

this is an ideal set up for commuters/students  who need a base in dublin sunday to friday. Lovely large bedroom in house walking distance to stillorgan village and d...","90 Lower Kilmacud Road, Stillorgan, Kilmacud, Co. Dublin"
€140 weekly,"Available Now - ****available sunday evening to friday afternoons only****

dublin host families are proud to offer a bedroom in this stunning semi detached property located only 8 kilometres from dublin city centre. Ideally situated ...","Idrone Drive, Knocklyon, Dublin 16"
€750 monthly,"Available Now - ***email only*** 

available now

room to let €750 monthly

schoolhouse court is located close to dcu in dublin. Wifi and bins included in rent schoolhouse is 200m from the omni park shopping centre which offe...","Schoolhouse, Schoolhouse Court, Schoolhouse Lane, Santry, Dublin 9"
€980 monthly,Available Now - - conveniently located: just a quick 10-minute walk from dublin's vibrant city centre. - study-friendly: close to top universities and language schools. - transport at hand: dublin bike station directly outside. Property...,"Royal Canal Terrace, Phibsborough, Dublin 7"
€800 monthly,"Available Now - Lovely, spacious, clean single room ( above average single room )  with build-in wardrobe, large kitchen with all appliances. Wifi available, patio and garden accessible, parking space available. Use of sitting room and ...","Phibblestown, Clonsilla, Dublin 15, Clonsilla, Dublin 15"
€850 monthly,Available Now - Single room in a shared house,"Single Room, Mountjoy St, Dublin 1"
€295 weekly,"Available Now - *room available for summer 2024 rent, and ay 2024/2025 and from €295 per week

an en-suite deluxe room in shared student apartment in hubble living dublin. Fantastic city centre student living in the heart of the ...","Deluxe Room, Mayor Street, IFSC, Dublin 1"
"€1,643 monthly","Available 23rd September - This bright and spacious bedroom is located on the third floor and is part of a 3-bedroom/ 3-bathroom apartment. You will share the living room and kitchen with two other tenants. Available from: september 23rd, 2024
mo...","Bedroom With A Private Bathroom (coliving Unit), 25 Pembroke Street Upper, Dublin 2"
€180 weekly,"Available 2nd September - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Avonbeg Road, Tallaght, Dublin 24"
€180 weekly,"Available 1st September - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Chalfont Avenue, Malahide, Co. Dublin"
€200 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Galtrim Grange, Malahide, Co. Dublin"
€165 weekly,"Available 1st October - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Aikenhead Terrace, Irishtown, Dublin 4"
€165 weekly,"Available 6th September - Room rent - leopardstown road, foxrock

165€ per week (weekly payments)  - leopardstown

comfortable single room available in an adult family home. 10 minutes walk to green luas and n11 bus corridor providing excell...","81 Tudor Lawnsleopardstown Roadfoxrockdublin 18, Foxrock, Dublin 18"
€750 monthly,"Available 1st September - This is a modern three bedroomed house in dublin 7. There are good bus routes with the 37, 38 and 39 bus stop a three minute walk away. The phoenix park is a 5 minute walk and it is close to  tud and smithfield (15 minut...","5 The Paddock, Dublin 7, Ashtown, Dublin 7"
€240 monthly,"Available 31st August - Female sharer only

this homeshare opportunity is available to a female sharer to share the home with an older lady who would love the peace of mind that comes with not living alone. She is offering a single bedroom (1 s...","Ludford Road, Ballinteer, Dublin 16"
"€1,095 monthly","Available Now - *accommodation available for 3 private rooms in d24 tallaght dublin in the same house -
the grove, millbrook lawns, dublin 24, *","The Grove,millbrook Lawns,dublin 24, Oldbawn, Dublin 24"
€650 monthly,"Available Now - 1. Good size single room available immediately, rent 650 euros/month.2. Lovely double room available immediately, rent 750 euros/month,

bills to be shared, around 70 euros/month. Deposit and first month rent required....","Neilstown Drive, Clondalkin, Dublin 22"
€650 monthly,"Available 25th August - Single room to let **sunday pm to friday am only*** 
modern refurbished house off newtown park ave. , blackrock, co. Dublin. Shared use of kitchen and bathroom. Rent is eur650 per month and includes electricity, gas, bin...","Rockville Road,blackrock,co. Dublin, Blackrock, Co. Dublin"
€900 monthly,"Available Now - A lovely room to let,flexible lease terms, application with brief description of applicant to email address below","Martin Savage Park, Navan Road (D7), Dublin 7"
€700 monthly,"Available 1st September - Three professional females between the ages of  26 and 28 live in this house. Beautiful house recently renovated. 5 mins walk from luas and dundrum shopping centre. Tenants must be clean, tidy, respectable and considerat...","21 Balally Drive, Dundrum, Dublin 14"
€650 monthly,"Available 2nd September - Room available for 4 months from o2 september, 2024. Train and bus links to city centre only a few minutes walk away. Lots of amenities and shopping facilities all close by.","Maple, Castleknock, Dublin 15"
€995 monthly,"Available 1st September - End of terraced house with parking available in driveway or on the street. Quiet area close to ucd, st. Vincents hospital, rte. 5 minute walk to bus services and donnybrook village. Herbert park 10 minute walk. Own bedro...","59 Beech Hill Drive, Dublin 4, Donnybrook, Dublin 4"
€690 monthly,"Available 2nd September - Spacious a- rated morden red -brick development   in the citywest village. Warm house with a2 energy rating. 3 bedrooms house ,shared the toilet (second). A single bedroom with wardrobe, fold the table and chair. 690euro...","Citywest Village, Citywest, Co. Dublin"
€210 weekly,"Available 1st September - Student accommodation sunday to friday (not weekends)

lovely large private room to rent in our family home. This accommodation is from sunday night to friday morning only and would suit a student who resides in ireland ...","Digs Accommodation (mon To Fri) Henley Park, Dublin 14, Dublin 14"
€700 monthly,Available 22nd August - A lovely house looking out to lovely views of the big park with very good transport links and very quiet location within walking distance to artaine castle shopping centre and lidl mr price. Beaumont hospital within walk...,"59 Elm Mount Road, Dublin 9, Beaumont, Dublin 9"
€500 monthly,Available 1st September - Available sunday night to thursday night only. The room is available from. 1st september 2024 to 31st may 2025. Room is a spacious single room in lovely three bedroom house in clonsilla. Room. The room has plenty of stor...,"Willow Wood Grove, Clonsilla, Dublin 15"
€700 monthly,Available Now - Accommodation: 1 single bedrooms available in a lovely home. The accommodation is self-catering. Accommodation consists of bathroom with a power shower to share with one other lodger. Kitchen can be use to make meals but...,"St Assams Park, Raheny, Dublin 5"
€600 monthly,"Available 1st September - A room to rent for a 1st or 2nd year student, in the house occupied by a family (married couple with 2 boys - a teenager and a 1st year dcu student). 2 friendly dogs in the house, they only occupy rooms on the ground flo...","76 Chapel Gate, Naul Road, Balbriggan, Co. Dublin, Balbriggan, Co. Dublin"
€600 monthly,Available 23rd August - Room for rent in clondalkin,"Westbourne Park, Clondalkin, Dublin 22"
€700 monthly,"Available 1st September - Nice sunny warm big enough rooms with a  wardrobe  or a cupboard, a big window. There is a bathroom to share with a bath and a shower. There are three  fields and running tracks beside,  5 bus roots  to the centre, to ea...","7, Glenlyon Cressent Ballycullen Rd, Firhouse, Dublin 24"
€700 monthly,"Available Now - Single bedroom to rent close to alot of amenities, if you would like more info please call/text.","63 Anner Road, Dublin 8, Kilmainham, Dublin 8"
€850 monthly,"Available 1st September - Three bedroom newly built house with ample of space with attached bath room is available to rent in muileann, kinsealy, swords,  co dublin. House is currently owner occupied. The house comes with 3 bed rooms and 3 bath r...","Muileann, Kinsealy, Swords, Swords, Co. Dublin"
"€1,175 monthly","Available 2nd September - En-suite room in a spacious, bright and warm apartment in a friendly and quiet neighbourhood. 15 min walk to luas stop, 5 min walk to bus stop. Carrickmines shopping center - 10 min walk. Leopardstown shopping center - 3...","Cairnbrook, Dublin 18, Carrickmines, Dublin 18"
€130 weekly,"Available 31st August - Single room available 
monday to friday 130. 00 per period. Sun evening to friday morning 140. 00
full week. 150. Oo per period. Bills extra
separate kitchen to owner
total 3 sharing. Close to no 1 bus. Very quiet house....","Shanliss Drive,dublin 9, Whitehall, Dublin 9"
€600 monthly,Available 6th September - Lovely 5 bedroom detached house in a very quiet estate. 2km from dcu so ideal for a student. Sharing with 3 young professional women. Sunday to friday only. Strictly non smoking. Please send an email with some informatio...,"Pinewood Crescent,dublin 11, Poppintree, Dublin 11"
€800 monthly,Available 31st August - Room to rent to a female student from end august/sept 2024 until end of june 2025. Must be a non-smoker and like dogs as there are two dogs in the home. First months rent in advance and one months deposit is required. Ho...,"Hartstown,dublin 15, Hartstown, Dublin 15"
"€1,200 monthly",Available 31st August - Perfect clean no smoking free gym and cinema comunel areas work from home offices very quiet aria park right next to apartment,"Apartment 407 , The Griffin, One Three North, Marr, Clongriffin, Dublin 13"
€410 monthly,"Available 30th August - One single room available in a house located in clonsilla, dublin 15. It is a nice and quiet area within walking distance of main bus routes and clonsilla train station (10 min walk). Blanchardstown shopping centre is a ...","Charnwood Park, Clonsilla, Dublin 15, Clonsilla, Dublin 15"
€650 monthly,"Available 1st September - Single bedroom located in nice northwood development with santry park close by. Gullivers retail park and omni shopping mall in walking distance, multiple bus lines(10 minutes walk) into city center. Ben dunnes gym 10 mi...","Parklands, Northwood, Dublin 9, Cloghran, Co. Dublin"
€230 weekly,"Available 24th August - Rooms to rent comprise bedroom com dining,separate kitchen area ,separated wc ,who and shower, hotpress area,own door access. Self contained unit.","36 Rocwood, Galloping Green, Blackrock, Co. Dublin, Foxrock, Dublin 18"
€800 monthly,"Available 1st September - Single bedroom in owner occupied house. Available from: end of august 2024, 7 days a week. The owners / hosts are a mature couple, semi-retired and they maintain a clean, tidy home. The house is also home to a small dog ...","Coolgreena, Beaumont, Dublin 9"
€700 monthly,"Available 24th August - Single en-suite room, 2 minutes to glasthule dart station. Suitable for southside and city centre colleges.","Glasthule / Dun Laoghaire, Glasthule, Co. Dublin"
€750 monthly,"Available 1st September - Single room available for rent. We are looking for a long term housemates, for a single bedroom in a four bedroom house, with three toilets, a nice kitchen, and a large backyard. En-suite rent is 1200€/month. Single...","Saint Edmunds , Lucan, Co. Dublin, Lucan, Co. Dublin"
€850 monthly,"Available Now - 1 single room to let in ranelagh village sharing with 2 other tenants. House is newly refurbished and is a quiet house
it will suiit a quiet tidy individual. Non somkers only. References essential
bills shared.","103 Ranelagh Village, Ranelagh, Dublin 6"
€180 weekly,"Available 6th November - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Belcamp Lane, Priorswood, Dublin 17"
€200 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Tyrrelstown Way, Tyrrelstown, Dublin 15"
€225 weekly,"Available Now - Single room avlble accessibke to city center,airport ,blanchardstown  
 shopping mall by bus route or train. Small stores like tesco and dunnes ,walking distance only. Cappagh and st james connolly hospital. , one bus aw...","31 Heathfield View, Dublin 11, Finglas, Dublin 11"
€600 monthly,"Available Now - The bedroom:

single bed
1 built in wardrobe
desk and chair
internal insulation so easily heated

bins included, all other bills not included 

contact by email only, can arrange a call and viewing then 

the ...","Riverlodge, Firhouse Road, Firhouse, Dublin 24"
€800 monthly,"Available Now - Stunning penthouse apartment 2 minutes from howth dart station, with views over harbour/marina. Single room available full year (term discussion is possible). Shared toilet with shower, open plan kitchen and dining area,...","Apartment 15, Saint Lawrence Quay, Harbour Road, Howth, Co. Dublin, Howth, Dublin 13"
€800 monthly,"Available 13th September - Single bedroom vacancy available in rathmines
grove road, d6
rent price is 800 euro per month. Single bedroom available from september 13th. Deposit is the same amount as rent. Bills turn around 50 euro per month. In fro...","Grove Rd, Rathmines, Rathmines, Dublin 6"
€850 monthly,"Available Now - Lovely single room available immediately, rent 850 euros/month. Bills not included, around 70 euros/month. Deposit and first month rent required. The house is within walking distance to nutgrove shopping centre and dundr...","Meadow Park, Rathfarnham, Dublin 14"
€775 monthly,"Available Now - Lovely small boxroom available for rent in georgian family home up quiet laneway in the heart of rathgar. It is on a room only basis with full use of kitchen, aga, all cooking facilities, dishwasher & washing machine and...","3 Auburn Villas, Rathgar Road., Rathgar, Dublin 6"
€900 monthly,Available 26th August - For teachers going home during holidays/weekends we can offer a discount. 3 story house with comfortable seating in garden. Large kitchen area on ground floor. This house does not have a sitting room but we have included...,"Bellgree,d 15 (teacher Discount Available)., Tyrrelstown, Dublin 15"
€750 monthly,"Available 1st September - Family home. Newly done single room to rent, sharing with a friendly family of 4 (2 adults and 2 kids) in quiet house located just across the road from dcu's main entrance. Large, comfortable and spacious house with free...","Crestfield, Whitehall, Dublin 9"
€600 weekly,"Available 24th August - Detached bungalow in scenic rural setting. Freshly decorated single bedroom (not en suite) in quiet family home. The letting will include parking, electricity, heating, wifi. Own transport is necessary. 2 miles to 44 & 6...","Hawthorn Lodge, Glencullen, Co. Dublin"
€900 monthly,Available 1st September - Room available for rent. For pictures and any other details please call or send whatsapp at 0852803991,"4 Churchfield, Clontarf Road, Dublin 3, Dublin 3"
"€1,000 monthly","Available Now - 1 single bedroom in private house in foxrock

available now, a fully furnished comfortable single bedroom available (strictly females only) for rent on a bed and breakfast basis. This detached house is ideally located in...","66 South Park, Foxrock, Dublin 18, Foxrock, Dublin 18"
€500 monthly,"Available Now - House is situated in quiet residential area. There is an excellent bus service with a 1 minute walk to bus stop and a 3 minute drive to m50. Walking distance to shopping centre, park and sports facilities.","Rushbrook, Templeogue, Dublin 6w"
€850 monthly,Available 1st September - Luxury seaside apartment,",bailey View,harbour Road,dalkey,co. Dublin, Dalkey, Co. Dublin"
€600 monthly,"Available 1st September - 4 bedroom house, currently looking to fill one of the single rooms. Currently occupied by 2 females and 1 male all in our mid/late twenties. Lovely area in santry, 5 mins drive from omni shopping centre and 7 minute walk...","Royal Oak, Dublin 9"
€180 weekly,"Available 30th August - (female only)

our home is located in a safe quiet housing estate. All newly refurbished. Includes free parking. All household bills included. Located 2 mins walk from the 15 and 15b bus stop ( 24 hour service). Serves c...","Hunters Place, Hunters Wood, Ballycullen Dublin 24, Ballycullen, Dublin 24"
€750 monthly,Available 27th August - A large single room is available at €750/month. The bills are in addition to the rent and are shared with the other tenants on a per-person basis. Bills are extra and shared with other tenants on a per-person basis....,"Swords Road,dublin 9, Whitehall, Dublin 9"
€160 weekly,"Available 1st November - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Meadow Green, Clonee, Dublin 15"
"€1,200 monthly","Available 30th August - The house is left beside the luas stop, 4 minutes walk. There is dunnes and aldi nearby, 3 minute by luas and 10 minutes by walk. We have a nice and big kitchen and a front garden. Theres also bus station right beside th...","21 Meadowfield, Dublin 18, Sandyford, Dublin 18"
€850 monthly,"Available 30th August - Property with single room available. Located in drumcondra and minutes from dublin city centre. Owner occupied - owner is a irish professional in her 40's
 
non smoking property. Two cats on the premises, so not suitable...","Richmond Road, Drumcondra, Fairview, Dublin 3"
€850 monthly,"Available Now - Beautiful 3 bedroom terraced house, minutes walk to dublin city centre. Located in secure gated development with all mod cons and neff kitchen. 1 communal parking space included. 1 single bedroom available with 4ft bed,...","11 Glengarriff Crescent, Phibsborough, Dublin 7"
€780 monthly,"Available Now - Single room available in terenure. Sharing with 2 working professionals in mid 20s
30 minutes from house to stephen's green on public transport.","Harold's Cross, Dublin 6w, Harold's Cross, Dublin 6w"
"€1,200 monthly","Available 30th August - The house is left beside the luas stop, 4 minutes walk. There is dunnes and aldi nearby, 3 minute by luas and 10 minutes by walk. We have a nice and big kitchen and a front garden. Theres also bus station right beside th...","21 Meadowfield, Dublin 18, Sandyford, Dublin 18"
€700 monthly,"Available 1st September - Please only contact via email :)
short term let
 in spacious period house in an excellent location beside the naas road, the black horse luas stop and near the m50. The bedroom advertised is a single bedroom at the front...","Jamestown Road, Inchicore, Inchicore, Dublin 8"
€760 monthly,"Available 1st September - 2 x single room available from sept 2024 for 1 year

€760 per month each + €100 for utilities

1 x shared bedroom available from sept 2024 for 1 year

€660 each per month each + €100 for utilities

10...","10a Seafield Road, Booterstown, Co. Dublin"
€570 monthly,"Available 31st August - Beautiful spacious house. N 11 bus route ( 46a, 145, 75 )  ucd - 10 minutes on the bus. Contact whatsapp message only ! bill's are not included in the rent !","Belmont Lawn,stillorgan,blackrock,co. Dublin, Stillorgan, Co. Dublin"
€175 weekly,"Available 1st September - 3 bed end of terrace house,   3 bathrooms large backgarden kitchen + utility. House clean and kept well. Parking also available. Beside bus stop celbridge train station 3km away. Female only","Ballynakelly Newcastle,co. Dublin, Baldonnell, Dublin 22"
"€1,100 monthly","Available Now - Seeking only female 

7 day stay euro 245 per week / euro 1100 per month

5 day stay euro 175 per week / euro 760 per month


all utilities included in price


only if  can view please call, 
no overseas calle...","Marley Grange, Grange Road, Rathfarnham, Dublin 14"
€250 weekly,Available 23rd August - Room available. Double room with private bathroom.,"34 Fairhaven Walk, Castleknock, Dublin 15, Navan Road (D7), Dublin 7"
€735 monthly,"Available 24th August - Hi,

we are a 3 people, 2 girls (irish), 1 boy (brazilian), in our mid to late 20s looking for another housemate. We all work full time. The room is bright and spacious and comes with its own bathroom (not shared) and is...","Deansgrange Road, Blackrock, Co. Dublin, Kill O\' The Grange, Co. Dublin"
€200 weekly,"Available Now - Dublin host families are proud to offer a large single bedroom in this stunning property located only 3. 5 kilometres from dublin city centre. Ideally situated close to crumlin college of further education, dbs, griffith...","Crumlin Road, Crumlin, Dublin 12"
€150 weekly,"Available Now - Dublin host families are proud to offer a single bedroom in this stunning semi detached property located only 8 kilometres from dublin city centre. Ideally located close to ballyfermot college of further education, cherr...","Oakcourt Avenue, Palmerstown, Dublin 20"
€200 weekly,"Available 1st September - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Willow Park Crescent, Glasnevin, Dublin 11"
€230 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Poddle View, Kimmage, Dublin 12"
€185 weekly,"Available 23rd November - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Willsbrook Green, Lucan, Co. Dublin"
€180 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Bolbrook Villas, Tallaght, Dublin 24"
€175 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Saint Maelruan's Park, Tallaght, Dublin 24"
€550 monthly,"Available 1st September - Single room available to rent ***monday to friday***. I will be viewing the room week commencing 19th august. The room has a bed, desk, chair and built in wardrobe. Shared bathroom and a downstairs wc. The house is in a ...","Kimmage/crumlin, Crumlin, Dublin 12"
€750 monthly,"Available Now - A 3 bedroom house in a very quiet area, close to the hospital & dcu, bus routes etc.","Coolgreena Close, Dublin 9, Beaumont, Dublin 9"
€950 monthly,"Available Now - Nice room in a nice house in terenure. Bus stop straight across the road for 15a, s4 & 74 about 15 minutes to city centre also one minute walk to 54a & 9 buses. All bills included, bathroom shared with our 20 year old da...","Terenure, Terenure, Dublin 6w"
€620 monthly,"Available 1st September - Female only


large single room with own bathroom available 5 days (monday - friday)

please whatsapp and tell us a bit about yourself. This home is owner occupied.","49 Mount Bellew Crescent, Lucan, Co. Dublin"
€930 monthly,"Available 1st September - 2 large bedrooms available, in a furnished 3 bedroom apartment on a 12 month lease. Bedroom 1 available from 1st september 2024 is 3. 6 metres by 2. 6 metres (area 9. 36 square metres), with built-in wardrobe. Bedroom 2 ...","Ridge Hall Apartments,shanganagh Road,ballybrack,glenageary,co. Dublin, Ballybrack, Co. Dublin"
€720 monthly,"Available 1st September - Room available in house sharing with 3 girls, 24-27. All working full time. Clean and quiet house. All very social. Big sitting room & balcony. Move in date: tbc, likely mid september. Deposit: €690
rent: €720
...","Harold Bridge Court, Harold's Cross, Dublin 6w"
€875 monthly,Available Now - Hello! we are looking for a housemate to join us at our spacious home in rathfarnham in a first floor room which is available immediately. The home has good amenities including two living rooms with adjoining double door...,"Grange Road,rathfarnham,dublin 16, Rathfarnham, Dublin 16"
€522 monthly,"Available 15th September - Single bedroom available in a modern, spacious 5 bed, 4 bath house. Sharing with 2 males and 2 females in their late 20s/early 30s. Looking for a clean, respectful tenant. Non-smokers only. The room is for 6 months with ...","White Pines Dale, Stocking Avenue, Rathfarnham, Dublin 14"
€800 monthly,"Available 29th August - House in cul de sac in very convenient location. 7 mins walk to bus stops 145,155,46a,84. ,15 mins walk to dart,5 mins drive to m50 exit. Small friendly dog in house. Rent includes bills plus months deposit. Contact me b...","22 Connawood Copse, Old Connawood, Bray, Co. Dubli, Old Connaught, Co. Dublin"
€900 monthly,"Available 8th September - **single** large bedroom with a double bed and the bathroom will be used mainly by yourself. Available to move in at the start of september. Only 3 people in the apartment, including yourself. Located at royal canal park...","Discovery Building, Royal Canal Park, Dublin 15"
€700 monthly,Available Now - 5 bed detached. Superb location off carpenterstown road. Access to bus and rail (37  and coolmine). Close to blanchardstown centre and local shopping centre. Access to m50 and city centre. Airport 15 minutes. Excellent d...,"27 Woodberry, Castleknock, Dublin 15, Dublin 15"
€800 monthly,"Available 1st September - Temporary accommodation available in dublin 1 for minimum 3 months

rent : 800/month 
deposit: 800/month 

single room available for minimum 3 month in our apartment which is located in city centre (jervis area). Quiet b...","Apartment ,Jervis Place,Abbey Street Upper,Dublin 1, Dublin 1"
€975 monthly,"Available 21st August - Large room available to rent in shared owner occupied house. Close to bus routes, shops, restaurants & pubs. All bills included. 225 per week or 975 per month,500 deposit required.","98 Kilmore Road, Dublin 5, Dublin 5"
€170 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Haydens Park Avenue, Lucan, Co. Dublin"
€215 weekly,"Available Now - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","The Avenue, Ballinteer, Dublin 16"
€150 weekly,"Available 1st December - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Oakcourt Avenue, Palmerstown, Dublin 20"
€800 monthly,Available Now - *emails only please****all bills included- cleaner included in rent. A collection of single bedrooms available all in excellent condition. This house and in particular the bedrooms in question have had a major refurbishm...,"No. 19 Raheen Park, Tallaght, Dublin 24, D24 W2r2., Tallaght, Dublin 24"
€580 monthly,"Available 8th September - 5 days per week only. Lovely single room available in brand new a rated home in woodbrook shankill. This estate is serviced by bus routes 145, 155, 45a and 84. It's beside shanganagh park, shankill beach and close to bra...","Woodbrook, Dublin Road, Shankill, Co. Dublin, Shankill, Dublin 18"
€200 weekly,"Available 1st September - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Sandford Wood, Swords, Co. Dublin"
€200 weekly,"Available 3rd September - Hosting power agency, providing affordable accommodation in ireland since 2014. We are proud to advertise this fully furnished and comfortable private room. The house is equipped with all modern conveniences and you shar...","Broombridge Road, Cabra, Dublin 7"
€700 monthly,"Available 1st September - Two rooms for rent sunday pm- friday am

accommodation in spacious family home. We are a relaxed and warm family of working parents, two children and a friendly dog. The dog is hypo-allergenic (non-shed) and sleeps downs...","Landscape Road, Churchtown, Dublin 14"
€660 monthly,"Available 7th September - *no overnight stays and clean and collaborative people only*

available from september 7. Single room with plenty of storage located in balgriffin. 650 euros per month (bills already included). Minutes away from bus stop...","202 Balgriffin, Balgriffin, Dublin 13"
€700 monthly,"Available 1st September - ** single bedroom**
this bright, recently decorated single room includes double bed, large wardrobe, chest of drawers and bedside locker. Bathroom shared with one other female. Located a 20 minute walk from tallaght hosp...","24 Sycamore Avenue, Dublin 24, Kilnamanagh, Dublin 24"
"€1,200 monthly","Available 1st September - Short term let available (maybe extended on a monthly basis or otherwise by agreement between both parties)
deposit required upfront which is 1 months rent. All utilities included in rent such as  wifi, tv, gas & electri...","Dublin 5, Artane, Dublin 5"
€900 monthly,"Available Now - Big bedroom available for rent in a warm (energy rating - b) apartment in saggart, city west, dublin 24. You also have access to a bathroom downstairs. You would be sharing the apartment with 4 other people, male and fem...","Apartment 17 , The Slade, Tassagard Greens, Garter, Citywest, Co. Dublin"
€700 monthly,Available Now - Single bedroom to rent in this lovely area. Number 11 bus stops right outside. Walking distance to dundrum shopping centre and ucd campus. Suitable for individual who is looking to rent nice and quite area. €700 per...,"Roebuck Downs, Goatstown, Dublin 14, Goatstown, Dublin 14"
€600 monthly,"Available 1st September - Single room furnished with bed (converts to double for visitors), wardrobe, drawers, table. Designed to optimise space and storage. House share with two others in 30s/40s into healthy living. We are both vegetarian, alco...","Castleknock Avenue, Castleknock, Dublin 15"
€550 monthly,"Available Now - Rent double bed €750 plus bills and single bed €550 plus bills
double room and single bedroom
3 bedrooms house with 3 toilets 
property overview
-	bedrooms available: 2
-	available from: 20th august 
-	availabl...","Mount Garrett Park, Mount Garrett,dublin 15, Tyrrelstown, Dublin 15"
€667 monthly,"Available Now - Aldi is a 2 minute walk away
bus 1 is 10 mins away. Bus 41,41b are 24/7 routes to the airport and city centre 
house is 15 mins away from the airport by taxi and say 20 by bus

the payment of 667 includes:

rent, interne...","Shanliss Avenue,dublin 9, Whitehall, Dublin 9"
€700 monthly,"Available Now - This is a single bedroom for rent. All furnished bedroom: includes two mini shelves, a storage bed, desk and chair. There are 3 bathrooms in the apartment, a kitchen, and a living room. Transportation: bus 155 via dcu an...","Creston Avenue, Dublin 11, Finglas, Dublin 11"
€693 monthly,"Available 12th September - We are looking for a flatmate to join us in a shared apartment with two other roommates (one male, one female) in their late 20s. The apartment features a kitchen-living area, a shared bathroom, and a small garden. The r...","Dublin 8, Portobello, Dublin 8"
€610 monthly,"Available 2nd September - One freshly decorated  room to rent for nine months in clean, comfortable, well-maintained house. Bathroom, living room and fridge shared with one other female. Non smoking house. Bed linen/towels provided, if required. ...","119 Fortfield Road, Dublin 6w, Terenure, Dublin 6w"
€650 monthly,"Available 25th August - €650/month + deposit + bills


5 mins. Walking to:

- luas stop - ranelagh
- lidl, aldi, supervalue, dunnes stores, tesco
- cinemas & restaurants
- flye fit gym and swan center gym
- portobello canal
- many others.....","Rathmines - Richmond Hill, Rathmines, Dublin 6"
€550 monthly,"Available Now - One single room to let in a qiute duplex apt. New painting and all new furniture. Seeking an nice tidy and quiet person to sharing it! rent do not included bills. 3mins to bus station(39 and 39a)
5mins to bus station(70)...","Rosedale Crescent Castaheany, Clonee, Dublin 15"
"€1,237 monthly","Available 28th August - ***important***
*** send applications in the format described below below. All other applications i'll reject automatically ***

i'm moving out of dublin and looking for a tenant to replace me. The apartment is owned by ...","Apartment 25 , The School Yard, 533, North Circula, North Circular Road, Dublin 1"
